223,경찰청,사상구 가야대로 344,35.1503123,128.9840428
224,경찰청,사상구 모덕로 84,35.1825003,128.9793901
225,경찰청,사상구 사상로 509,35.1557118,128.9909862
226,경찰청,부산 사상구 가야대로255번길 15,35.1506696,129.0007567
227,경찰청,부산 금정구 구서동 458-2,35.2534821,129.0884377
228,경찰청,부산 금정구 금강로565번길 23,35.258077,129.0868646
237,경찰청,사하구 대티로 46,35.10722,129.0083764
238,경찰청,사하구 낙동대로 188,35.1055358,128.9689851
239,경찰청,사하구 낙동대로323번길 15,35.0993734,128.9814909
240,경찰청,사하구 낙동남로1423번길 106,35.1094098,128.9654868
241,경찰청,사하구 낙동대로390번길 5,35.1035706,128.9759891
242,경찰청,사하구 옥천로 91,35.0936848,129.0098203
243,경찰청,사하구 을숙도대로 721,35.0856105,128.9561585
244,경찰청,사하구 다대동로 66,35.0574206,128.973153
247,경찰청,연제구 월드컵대로165번길 70,35.1851651,129.0768666
248,경찰청,연제구 과정로 227,35.1877779,129.0997194
249,경찰청,연제구 거제대로286번길 6,35.1911721,129.078746
250,경찰청, 연제구 해맞이로 103,35.1771717,129.0673829
253,경찰청,부산광역시 북구 구포만세길 169,35.2083022,129.0004367
254,경찰청,부산광역시 북구 구남언덕로 1,35.2016796,128.9951996
255,경찰청,대구광역시 중구 명덕로 95,35.8565759,128.595102
257,경찰청,대구광역시 중구 동덕로 180,35.8687827,128.603983
258,경찰청,대구광역시 중구 명륜로 152,35.8606076,128.5945514
259,경찰청,대구광역시 중구 큰장로28길 2,35.8698024,128.5811669
260,경찰청,대구광역시 중구 종로 101,35.8683815,128.5918543
261,경찰청,대구광역시 동구 아양로 141,35.89207,128.64355
262,경찰청,대구광역시 동구 아양로39길 48-1,35.8875283,128.6342941
263,경찰청,대구광역시 동구 국채보상로159길 41,35.8701395,128.6145723
264,경찰청,대구광역시 동구 아양로7길 43,35.8869457,128.6171146
265,경찰청,대구광역시 동구 동부로 234,35.8773339,128.6295948
266,경찰청,대구광역시 동구 송라로2길 5,35.8697871,128.6219719
267,경찰청,대구광역시 동구 동대구로 527,35.88157,128.6254843
268,경찰청,대구광역시 동구 동촌로 390,35.8837949,128.6584573
269,경찰청,대구광역시 동구 동촌로 293,35.8837949,128.6584573
270,경찰청,대구광역시 동구 혁신대로 517,35.8771568,128.7181598
271,경찰청,대구광역시 서구 달서로 187-1,35.8860108,128.5745264
272,경찰청,대구광역시 서구 문화로49길 8,35.8773666,128.5592151
273,경찰청,대구광역시 서구 북비산로 261,35.8783823,128.5346037
274,경찰청,대구광역시 서구 큰장로 69,35.86666,128.5754
275,경찰청,대구광역시 서구 염색공단로 21,35.886808,128.5495219
276,경찰청,대구광역시  남구 대봉로,35.8532211,128.6029356
277,경찰청,대구광역시  남구 앞산순환로,35.8321268,128.5780163
278,경찰청,대구광역시  남구 성당로,35.8425993,128.5613922
279,경찰청,대구광역시  북구 칠성로,35.8794226,128.5956777
280,경찰청,대구광역시  북구 노원로,35.89808,128.57689
281,경찰청,대구광역시  북구 팔달로,35.8897805,128.5619394
282,경찰청,대구광역시  북구 검단로,35.9136715,128.6291862
283,경찰청,대구광역시  수성구 신매로,35.83433,128.70795
284,경찰청,대구광역시  수성구 시지로,35.8423836,128.6923219
285,경찰청,대구광역시  수성구 무열로,35.8589157,128.6461987
286,경찰청,대구광역시  수성구 범어천로,35.856474,128.6224319
